G_N,G_NNZ,factor/matrix NNZ ratio,factor/metis factor,org factor/metis factor,ordering_time,analysis_time,factorization_time,solve_time,residual
120000,2129991,29.8043,1.42699,2.33129,53,-1,-1,-1,0
120000,2130063,30.1291,1.44892,2.34797,54,-1,-1,-1,0
120000,2130171,28.8818,1.38881,2.34685,58,-1,-1,-1,0
120000,2130702,30.3357,1.44831,2.3291,56,-1,-1,-1,0
120000,2130549,30.0757,1.45052,2.35347,65,-1,-1,-1,0
120000,2130576,30.0025,1.41755,2.30197,57,-1,-1,-1,0
120000,2130855,29.5306,1.42424,2.37237,58,-1,-1,-1,0
120000,2130945,30.1801,1.44778,2.35977,58,-1,-1,-1,0
120000,2130963,29.2027,1.4093,2.37412,53,-1,-1,-1,0
120000,2130981,29.5244,1.41815,2.36048,52,-1,-1,-1,0
120000,2130936,29.0792,1.39565,2.35862,56,-1,-1,-1,0
120000,2131035,29.1572,1.37642,2.32075,57,-1,-1,-1,0
120000,2131098,30.137,1.44262,2.35373,59,-1,-1,-1,0
120000,2085261,28.3405,1.41223,2.21981,52,-1,-1,-1,0
120000,2085900,29.7177,1.4745,2.21568,59,-1,-1,-1,0
120000,2088132,29.3595,1.45262,2.21529,77,-1,-1,-1,0
120000,2089068,29.6282,1.46712,2.21759,63,-1,-1,-1,0
120000,2089383,28.6022,1.4217,2.22586,65,-1,-1,-1,0
120000,2089725,29.8716,1.4857,2.22671,66,-1,-1,-1,0
120000,2090301,29.3035,1.45276,2.22037,58,-1,-1,-1,0
120000,2090598,29.705,1.48513,2.23915,69,-1,-1,-1,0
120000,2090634,29.0081,1.43021,2.20752,54,-1,-1,-1,0
120000,2090778,29.6406,1.47147,2.2233,76,-1,-1,-1,0
120000,2090832,29.9884,1.49554,2.23765,56,-1,-1,-1,0
120000,2090580,29.1918,1.45748,2.24225,54,-1,-1,-1,0
120000,2090886,30.0312,1.50996,2.25819,54,-1,-1,-1,0
120000,2090733,28.8777,1.43579,2.2288,57,-1,-1,-1,0
120000,2090778,29.1603,1.45721,2.23927,64,-1,-1,-1,0
120000,2090760,28.867,1.42094,2.21084,54,-1,-1,-1,0
120000,2090976,28.9435,1.43338,2.23054,70,-1,-1,-1,0
120000,2091651,29.0366,1.44573,2.27901,61,-1,-1,-1,0
120000,2092218,29.1687,1.449,2.28845,56,-1,-1,-1,0
120000,2092479,28.8416,1.41196,2.26365,51,-1,-1,-1,0
120000,2092866,29.0637,1.44141,2.29088,58,-1,-1,-1,0
120000,2093595,29.5924,1.46543,2.29274,67,-1,-1,-1,0
120000,2095269,29.5701,1.46054,2.3075,54,-1,-1,-1,0
120000,2097150,30.0163,1.48583,2.32251,62,-1,-1,-1,0
120000,2101020,30.6403,1.51659,2.34243,58,-1,-1,-1,0
120000,2102703,29.9003,1.46704,2.33832,60,-1,-1,-1,0
120000,2105808,28.0541,1.35606,2.31222,53,-1,-1,-1,0
120000,2111739,29.8502,1.45936,2.3646,56,-1,-1,-1,0
120000,2121666,29.0569,1.41043,2.41676,60,-1,-1,-1,0
120000,2131125,30.6702,1.47527,2.41952,55,-1,-1,-1,0
120000,2135256,30.5754,1.45222,2.44006,61,-1,-1,-1,0
120000,2135967,29.3914,1.41488,2.48476,55,-1,-1,-1,0
120000,2136588,33.3978,1.6122,2.49705,60,-1,-1,-1,0
120000,2137335,31.1117,1.47319,2.44971,57,-1,-1,-1,0
120000,2137929,31.7631,1.49898,2.44923,58,-1,-1,-1,0
120000,2138145,30.6889,1.4729,2.49286,55,-1,-1,-1,0
120000,2138343,31.7089,1.50788,2.47278,59,-1,-1,-1,0
120000,2138667,31.759,1.51036,2.47324,60,-1,-1,-1,0
120000,2139180,30.5976,1.45513,2.47814,61,-1,-1,-1,0
120000,2139198,30.3971,1.43126,2.45701,60,-1,-1,-1,0
120000,2139189,31.0371,1.47115,2.46975,55,-1,-1,-1,0
120000,2139126,32.3277,1.5405,2.47816,58,-1,-1,-1,0
120000,2139270,32.1612,1.51816,2.45983,57,-1,-1,-1,0
120000,2139351,30.828,1.46556,2.4642,58,-1,-1,-1,0
120000,2139567,31.105,1.48619,2.48709,76,-1,-1,-1,0
120000,2139855,31.5252,1.4946,2.47075,54,-1,-1,-1,0
120000,2140026,32.9449,1.56523,2.47765,53,-1,-1,-1,0
120000,2087556,27.9377,1.38251,2.30538,54,-1,-1,-1,0
120000,2089437,29.9477,1.51314,2.40085,83,-1,-1,-1,0
120000,2090886,28.774,1.41757,2.36495,58,-1,-1,-1,0
120000,2094189,32.3058,1.58982,2.42722,66,-1,-1,-1,0
120000,2097447,30.6904,1.50551,2.44525,57,-1,-1,-1,0
120000,2101182,30.7538,1.51319,2.51238,59,-1,-1,-1,0
120000,2105304,31.5481,1.54637,2.563,57,-1,-1,-1,0
120000,2108643,32.8941,1.58644,2.55032,57,-1,-1,-1,0
120000,2113863,32.7065,1.59223,2.63606,58,-1,-1,-1,0
120000,2118642,34.8182,1.67661,2.68813,72,-1,-1,-1,0
120000,2122854,34.2662,1.62013,2.69675,56,-1,-1,-1,0
120000,2126967,36.189,1.70144,2.73381,60,-1,-1,-1,0
120000,2131116,34.0494,1.60527,2.77887,56,-1,-1,-1,0
120000,2134356,33.3609,1.59005,2.85063,57,-1,-1,-1,0
120000,2137416,35.5063,1.67677,2.86049,58,-1,-1,-1,0
120000,2140359,33.5902,1.57446,2.86536,62,-1,-1,-1,0
120000,2143797,34.9984,1.61398,2.88379,76,-1,-1,-1,0
120000,2145264,36.1727,1.68226,2.91643,64,-1,-1,-1,0
120000,2149422,34.474,1.61724,2.99407,57,-1,-1,-1,0
120000,2154138,35.6251,1.65824,3.01384,57,-1,-1,-1,0
120000,2157747,36.8238,1.67642,2.98127,57,-1,-1,-1,0
120000,2164173,36.8015,1.68128,3.04605,56,-1,-1,-1,0
120000,2170374,36.5998,1.65233,3.05929,59,-1,-1,-1,0
120000,2175045,37.723,1.68872,3.05952,55,-1,-1,-1,0
120000,2178141,37.4488,1.6563,3.03706,77,-1,-1,-1,0
120000,2185638,37.0282,1.64986,3.131,74,-1,-1,-1,0
120000,2190975,38.063,1.6648,3.1028,57,-1,-1,-1,0
120000,2194971,38.5952,1.67281,3.12605,57,-1,-1,-1,0
120000,2197878,39.1207,1.70674,3.18273,58,-1,-1,-1,0
120000,2201361,40.1398,1.70005,3.12737,60,-1,-1,-1,0
120000,2204826,40.0446,1.72574,3.20623,61,-1,-1,-1,0
120000,2207553,39.4859,1.65819,3.14071,64,-1,-1,-1,0
120000,2209857,37.0742,1.58187,3.46018,83,-1,-1,-1,0
120000,2212530,39.9781,1.72995,3.66521,60,-1,-1,-1,0
120000,2215644,39.1083,1.65861,3.61454,59,-1,-1,-1,0
120000,2217516,41.3096,1.75847,3.6408,59,-1,-1,-1,0
120000,2218794,42.5158,1.80543,3.63834,60,-1,-1,-1,0
120000,2220459,40.7202,1.71887,3.6472,74,-1,-1,-1,0
120000,2222421,41.7415,1.75889,3.66218,62,-1,-1,-1,0
120000,2224041,41.3977,1.75241,3.70774,60,-1,-1,-1,0
120000,2226255,41.9044,1.7498,3.75816,58,-1,-1,-1,0
120000,2228982,40.9521,1.66328,3.69041,63,-1,-1,-1,0
120000,2232492,40.1158,1.66243,3.80324,60,-1,-1,-1,0
120000,2235696,43.8432,1.77817,3.80244,80,-1,-1,-1,0
120000,2236605,42.7567,1.77019,3.89213,67,-1,-1,-1,0
120000,2237928,40.5663,1.65974,3.84992,67,-1,-1,-1,0
120000,2239278,42.4053,1.75187,3.96612,57,-1,-1,-1,0
120000,2243004,42.3927,1.71365,3.92086,64,-1,-1,-1,0
120000,2246217,42.7631,1.733,3.98267,59,-1,-1,-1,0
120000,2248413,41.7654,1.67152,3.95384,64,-1,-1,-1,0
120000,2249412,43.399,1.74245,3.97798,61,-1,-1,-1,0
120000,2251356,41.0483,1.64024,3.96163,61,-1,-1,-1,0
120000,2253849,44.3832,1.78563,4.07234,61,-1,-1,-1,0
120000,2254785,45.6002,1.82501,4.05743,59,-1,-1,-1,0
120000,2255226,46.5558,1.84343,4.0193,77,-1,-1,-1,0
120000,2255712,45.0702,1.81367,4.08279,78,-1,-1,-1,0
120000,2257710,43.8981,1.77228,4.07095,60,-1,-1,-1,0
120000,2258385,45.8505,1.83323,4.03765,61,-1,-1,-1,0
120000,2259078,42.8264,1.71885,4.06229,62,-1,-1,-1,0
120000,2259744,44.027,1.74899,4.01851,61,-1,-1,-1,0
120000,2260590,43.9579,1.75151,4.03604,62,-1,-1,-1,0
120000,2260500,43.995,1.7399,4.01332,65,-1,-1,-1,0
120000,2260554,43.1157,1.72296,4.05903,58,-1,-1,-1,0
120000,2260644,41.0063,1.61582,4.01905,65,-1,-1,-1,0
120000,2260932,46.4746,1.87534,4.11813,63,-1,-1,-1,0
120000,2261355,45.081,1.78925,4.04886,62,-1,-1,-1,0
120000,2261562,44.6859,1.77301,4.04913,59,-1,-1,-1,0
120000,2261679,44.8999,1.7887,4.06705,60,-1,-1,-1,0
120000,2262066,44.5772,1.76597,4.04316,61,-1,-1,-1,0
120000,2262210,45.1937,1.78565,4.03238,74,-1,-1,-1,0
120000,2262408,44.9096,1.81218,4.11985,59,-1,-1,-1,0
120000,2262480,44.5753,1.77944,4.07247,60,-1,-1,-1,0
120000,2262552,45.4761,1.80578,4.04893,68,-1,-1,-1,0
120000,2262516,44.7135,1.77218,4.04301,69,-1,-1,-1,0
120000,2262894,44.3343,1.77744,4.08579,72,-1,-1,-1,0
120000,2262948,45.0697,1.77037,4.00495,59,-1,-1,-1,0
120000,2262876,45.4296,1.79725,4.0279,59,-1,-1,-1,0
120000,2262993,44.6601,1.76988,4.03536,60,-1,-1,-1,0
120000,2263317,43.3224,1.71229,4.02593,63,-1,-1,-1,0
120000,2263767,45.1318,1.80651,4.08284,57,-1,-1,-1,0
120000,2263875,44.0023,1.70123,3.94042,62,-1,-1,-1,0
120000,2263992,46.1218,1.84192,4.06858,62,-1,-1,-1,0
120000,2264091,44.297,1.77408,4.07464,59,-1,-1,-1,0
120000,2264208,43.088,1.7145,4.04893,62,-1,-1,-1,0
120000,2264046,44.6037,1.75261,4.00358,79,-1,-1,-1,0
120000,2264199,44.4258,1.74876,4.01045,60,-1,-1,-1,0
120000,2264469,44.0698,1.74813,4.04709,60,-1,-1,-1,0
120000,2264451,44.7581,1.7538,3.99799,58,-1,-1,-1,0
120000,2264694,44.8257,1.75706,4.00268,60,-1,-1,-1,0
120000,2264874,44.0961,1.77412,4.10503,60,-1,-1,-1,0
120000,2265153,43.4487,1.71767,4.03673,60,-1,-1,-1,0
120000,2265369,45.9244,1.78112,3.96186,61,-1,-1,-1,0
120000,2265369,43.3732,1.69925,4.00058,66,-1,-1,-1,0
120000,2265504,43.3522,1.74317,4.10506,56,-1,-1,-1,0
120000,2265459,43.2393,1.71279,4.04441,70,-1,-1,-1,0
120000,2265522,44.1371,1.75342,4.05757,71,-1,-1,-1,0
120000,2265963,44.4403,1.77134,4.07362,64,-1,-1,-1,0
120000,2266089,45.9933,1.78791,3.97065,62,-1,-1,-1,0
120000,2266251,43.4282,1.70029,3.99986,58,-1,-1,-1,0
120000,2266170,44.3741,1.77609,4.08999,59,-1,-1,-1,0
120000,2266170,45.3535,1.79683,4.04591,58,-1,-1,-1,0
120000,2266314,46.0209,1.81318,4.02779,63,-1,-1,-1,0
120000,2266323,44.6315,1.7657,4.0452,62,-1,-1,-1,0
120000,2266341,44.5446,1.77173,4.06773,61,-1,-1,-1,0
120000,2266422,44.9715,1.77927,4.04919,74,-1,-1,-1,0
120000,2266728,41.2327,1.60367,3.98072,81,-1,-1,-1,0
120000,2266863,43.5825,1.72665,4.05134,62,-1,-1,-1,0
120000,2266953,41.3652,1.62024,4.00706,59,-1,-1,-1,0
120000,2227002,44.8401,1.82475,3.60691,62,-1,-1,-1,0
120000,2232591,42.7682,1.73448,3.76006,58,-1,-1,-1,0
120000,2236551,47.1145,1.90598,3.78095,62,-1,-1,-1,0
120000,2241618,45.7374,1.87248,3.88002,62,-1,-1,-1,0
120000,2246226,45.4263,1.7986,3.81118,60,-1,-1,-1,0
120000,2250852,44.6208,1.79286,3.9105,59,-1,-1,-1,0
120000,2255307,46.173,1.83031,3.9174,79,-1,-1,-1,0
120000,2258475,44.4446,1.75505,3.94252,62,-1,-1,-1,0
120000,2263119,45.2048,1.78006,3.99954,60,-1,-1,-1,0
120000,2267214,46.2851,1.8203,4.03669,62,-1,-1,-1,0
120000,2271300,44.852,1.76761,4.09721,56,-1,-1,-1,0
120000,2276070,48.8876,1.91956,4.14686,70,-1,-1,-1,0
120000,2279625,46.92,1.82003,4.13924,59,-1,-1,-1,0
120000,2282658,45.8852,1.79689,4.25708,60,-1,-1,-1,0
120000,2285727,47.6216,1.81559,4.17608,62,-1,-1,-1,0
120000,2289444,49.3705,1.87643,4.27901,59,-1,-1,-1,0
120000,2294565,49.0627,1.85083,4.29574,60,-1,-1,-1,0
120000,2303403,52.7713,1.93863,4.42883,69,-1,-1,-1,0
120000,2313402,55.2066,1.96053,4.489,63,-1,-1,-1,0
120000,2322834,52.7132,1.86126,4.57176,83,-1,-1,-1,0
120000,2330088,51.5057,1.83885,4.78457,64,-1,-1,-1,0
120000,2342661,60.6841,2.15776,4.97154,63,-1,-1,-1,0
120000,2355027,57.6695,1.93707,5.01165,58,-1,-1,-1,0
120000,2363622,59.7472,2.00129,5.20094,59,-1,-1,-1,0
120000,2371938,56.5735,1.87862,5.29508,63,-1,-1,-1,0
120000,2385267,61.233,1.96593,5.30116,60,-1,-1,-1,0
120000,2394528,66.5914,2.14311,5.51757,61,-1,-1,-1,0
120000,2402997,66.5325,2.13476,5.6924,64,-1,-1,-1,0
120000,2412258,63.1155,2.01566,5.85348,69,-1,-1,-1,0
120000,2421339,66.9004,2.10382,5.86481,79,-1,-1,-1,0
120000,2425974,66.1227,2.1123,6.01362,65,-1,-1,-1,0
120000,2431716,65.4065,2.02842,5.91328,60,-1,-1,-1,0
120000,2439015,69.0547,2.15575,6.07538,60,-1,-1,-1,0
120000,2440536,69.6105,2.16834,6.07149,76,-1,-1,-1,0
120000,2444190,63.8401,1.96958,6.03658,89,-1,-1,-1,0
120000,2448141,69.7638,2.15278,6.10523,64,-1,-1,-1,0
120000,2452245,71.5147,2.19919,6.15735,69,-1,-1,-1,0
120000,2454783,67.896,2.05995,6.09164,62,-1,-1,-1,0
120000,2457357,69.5887,2.17495,6.28618,67,-1,-1,-1,0
120000,2458536,71.6248,2.17889,6.14476,83,-1,-1,-1,0
120000,2459859,71.4028,2.19214,6.21001,67,-1,-1,-1,0
120000,2460237,69.1224,2.12594,6.23188,65,-1,-1,-1,0
120000,2461866,70.9029,2.0997,6.00578,69,-1,-1,-1,0
120000,2464197,72.692,2.22046,6.22454,67,-1,-1,-1,0
120000,2464998,69.9086,2.11428,6.16889,62,-1,-1,-1,0
120000,2466141,70.9495,2.14984,6.18395,88,-1,-1,-1,0
120000,2466924,73.2914,2.2112,6.17422,91,-1,-1,-1,0
120000,2467401,70.3304,2.1879,6.3637,90,-1,-1,-1,0
120000,2467698,70.3538,2.12509,6.17887,68,-1,-1,-1,0
120000,2467986,70.7073,2.13624,6.17002,70,-1,-1,-1,0
120000,2468742,69.2534,2.09385,6.18074,66,-1,-1,-1,0
120000,2469534,70.5396,2.15336,6.24615,66,-1,-1,-1,0
120000,2470056,69.8138,2.0946,6.13948,75,-1,-1,-1,0
120000,2470146,69.3194,2.08646,6.15591,63,-1,-1,-1,0
120000,2470983,70.8126,2.20034,6.35444,67,-1,-1,-1,0
120000,2471145,66.6764,1.98687,6.09596,65,-1,-1,-1,0
120000,2472369,73.2327,2.24325,6.26196,61,-1,-1,-1,0
120000,2472387,70.3725,2.12648,6.17369,72,-1,-1,-1,0
120000,2472648,70.4131,2.16816,6.29633,67,-1,-1,-1,0
120000,2473251,72.1241,2.1857,6.20147,61,-1,-1,-1,0
120000,2474061,67.7983,2.0289,6.11862,65,-1,-1,-1,0
120000,2474205,68.1907,2.04618,6.1322,97,-1,-1,-1,0
120000,2475096,73.5974,2.18961,6.07696,90,-1,-1,-1,0
120000,2475330,72.0315,2.21231,6.27155,89,-1,-1,-1,0
120000,2475789,70.7128,2.10806,6.08434,82,-1,-1,-1,0
120000,2476077,67.164,2.05146,6.23352,71,-1,-1,-1,0
120000,2476167,66.0288,2.0157,6.23443,89,-1,-1,-1,0
120000,2476131,67.461,2.06387,6.24024,69,-1,-1,-1,0
120000,2476761,74.4273,2.27087,6.24056,72,-1,-1,-1,0
120000,2476887,74.6201,2.28235,6.25,61,-1,-1,-1,0
120000,2477130,71.2533,2.22085,6.3722,68,-1,-1,-1,0
120000,2477067,70.895,2.11163,6.08474,70,-1,-1,-1,0
120000,2477436,71.417,2.10069,6.01527,62,-1,-1,-1,0
120000,2477607,71.5735,2.16784,6.19143,68,-1,-1,-1,0
120000,2478066,71.7486,2.14303,6.10806,63,-1,-1,-1,0
120000,2478498,70.9245,2.11153,6.1162,68,-1,-1,-1,0
120000,2478948,70.8146,2.15879,6.26842,60,-1,-1,-1,0
120000,2479218,70.4387,2.13953,6.24827,67,-1,-1,-1,0
120000,2479821,67.9873,2.05721,6.22443,64,-1,-1,-1,0
120000,2479830,72.5171,2.16055,6.12978,64,-1,-1,-1,0
120000,2480388,73.5809,2.24516,6.26622,69,-1,-1,-1,0
120000,2480577,77.2272,2.34625,6.23026,74,-1,-1,-1,0
120000,2480496,72.562,2.19855,6.2118,69,-1,-1,-1,0
120000,2480766,67.6703,2.06148,6.2546,65,-1,-1,-1,0
120000,2480775,72.2103,2.25491,6.45153,66,-1,-1,-1,0
120000,2480514,72.031,2.20622,6.37365,62,-1,-1,-1,0
120000,2480694,71.4585,2.14377,6.17939,64,-1,-1,-1,0
120000,2480604,71.2932,2.15273,6.21469,62,-1,-1,-1,0
120000,2480757,70.1,2.14031,6.29418,60,-1,-1,-1,0
120000,2480622,66.1743,1.98836,6.1853,65,-1,-1,-1,0
120000,2480910,69.6767,2.14718,6.38602,69,-1,-1,-1,0
120000,2481009,70.1762,2.10744,6.22153,70,-1,-1,-1,0
120000,2481441,70.5491,2.18178,6.40455,70,-1,-1,-1,0
120000,2482116,70.6581,2.15997,6.38422,66,-1,-1,-1,0
120000,2482170,67.4293,2.0405,6.33096,65,-1,-1,-1,0
120000,2482089,69.6942,2.15301,6.45861,80,-1,-1,-1,0
120000,2482278,69.1134,2.07579,6.27851,63,-1,-1,-1,0
120000,2482026,64.7356,1.9739,6.35553,63,-1,-1,-1,0
120000,2482314,73.055,2.23082,6.36115,62,-1,-1,-1,0
120000,2482422,73.7762,2.23891,6.3223,69,-1,-1,-1,0
120000,2482728,70.5253,2.17886,6.43397,63,-1,-1,-1,0
120000,2453478,67.5196,2.088,6.44639,64,-1,-1,-1,0
120000,2466978,76.0881,2.30126,6.40635,59,-1,-1,-1,0
120000,2474646,66.6456,1.95486,6.31217,62,-1,-1,-1,0
120000,2489442,70.4237,2.0191,6.29446,66,-1,-1,-1,0
120000,2500557,75.3668,2.21426,6.55019,66,-1,-1,-1,0
120000,2512176,72.7568,2.09395,6.46558,68,-1,-1,-1,0
120000,2521914,76.8403,2.19424,6.44614,85,-1,-1,-1,0
120000,2532903,76.03,2.20918,6.60598,64,-1,-1,-1,0
120000,2544171,77.3006,2.19139,6.50188,59,-1,-1,-1,0
120000,2560641,85.2689,2.43401,6.60576,71,-1,-1,-1,0
120000,2576508,76.515,2.19113,6.68873,73,-1,-1,-1,0
120000,2583780,77.8064,2.20327,6.64396,70,-1,-1,-1,0
120000,2595111,82.7832,2.36821,6.76794,72,-1,-1,-1,0
120000,2601501,82.2995,2.31469,6.69214,62,-1,-1,-1,0
120000,2608836,80.4931,2.20836,6.54125,67,-1,-1,-1,0
120000,2613516,88.3463,2.45855,6.6525,69,-1,-1,-1,0
120000,2618025,82.7908,2.30175,6.67589,73,-1,-1,-1,0
120000,2624802,81.9348,2.2171,6.51005,73,-1,-1,-1,0
120000,2628447,80.8026,2.23618,6.66182,63,-1,-1,-1,0
120000,2633856,77.3573,2.09525,6.52066,67,-1,-1,-1,0
120000,2635575,83.5854,2.25732,6.51097,70,-1,-1,-1,0
120000,2639904,77.5708,2.13793,6.64742,71,-1,-1,-1,0
120000,2644845,81.1406,2.21487,6.60746,75,-1,-1,-1,0
120000,2647005,79.5724,2.18664,6.65004,65,-1,-1,-1,0
120000,2649642,89.1346,2.44702,6.64319,72,-1,-1,-1,0
120000,2652783,81.436,2.27582,6.76738,64,-1,-1,-1,0
120000,2656131,76.1659,2.13349,6.7728,64,-1,-1,-1,0
120000,2659254,75.8727,2.03851,6.49101,68,-1,-1,-1,0
120000,2662197,77.9898,2.12885,6.59088,93,-1,-1,-1,0
120000,2665158,73.9619,2.02082,6.58901,72,-1,-1,-1,0
120000,2667921,80.5714,2.21295,6.62944,66,-1,-1,-1,0
120000,2670162,83.2225,2.3173,6.71612,69,-1,-1,-1,0
120000,2675958,89.1153,2.39201,6.4692,72,-1,-1,-1,0
120000,2677830,83.2756,2.25564,6.51796,66,-1,-1,-1,0
120000,2682276,81.056,2.15442,6.38605,69,-1,-1,-1,0
120000,2683896,78.0251,2.07581,6.39106,70,-1,-1,-1,0
120000,2685840,82.7434,2.18604,6.34651,69,-1,-1,-1,0
120000,2687622,81.9285,2.18627,6.4055,76,-1,-1,-1,0
120000,2688981,92.0766,2.46345,6.42281,70,-1,-1,-1,0
120000,2690547,84.4132,2.2599,6.42436,70,-1,-1,-1,0
120000,2691177,89.5452,2.4307,6.50764,70,-1,-1,-1,0
120000,2692113,85.2008,2.33383,6.56698,68,-1,-1,-1,0
120000,2692689,91.9215,2.49296,6.50159,76,-1,-1,-1,0
120000,2694516,85.6838,2.30947,6.45443,71,-1,-1,-1,0
120000,2695605,84.4513,2.27992,6.47051,72,-1,-1,-1,0
120000,2697567,82.769,2.23307,6.46648,75,-1,-1,-1,0
120000,2699232,83.853,2.29132,6.55237,70,-1,-1,-1,0
120000,2699745,75.9579,2.0125,6.35464,75,-1,-1,-1,0
120000,2701149,83.5958,2.25378,6.46881,73,-1,-1,-1,0
120000,2703345,84.5429,2.28965,6.50647,66,-1,-1,-1,0
120000,2704785,89.2266,2.37725,6.39965,71,-1,-1,-1,0
120000,2706288,88.182,2.40114,6.53234,68,-1,-1,-1,0
120000,2707485,88.486,2.34399,6.37078,71,-1,-1,-1,0
120000,2708772,82.6515,2.23354,6.49435,63,-1,-1,-1,0
120000,2710401,78.7403,2.11476,6.45786,79,-1,-1,-1,0
120000,2711238,81.7318,2.1906,6.47509,81,-1,-1,-1,0
120000,2712723,81.586,2.19455,6.49978,74,-1,-1,-1,0
120000,2713605,84.9315,2.2786,6.48791,72,-1,-1,-1,0
120000,2715369,79.8164,2.09796,6.34361,67,-1,-1,-1,0
120000,2716917,89.4726,2.40355,6.48089,74,-1,-1,-1,0
120000,2717610,80.4589,2.16451,6.48845,74,-1,-1,-1,0
120000,2718861,83.8414,2.23426,6.42722,75,-1,-1,-1,0
120000,2720166,83.8116,2.25139,6.4742,65,-1,-1,-1,0
120000,2721516,83.4076,2.23772,6.46632,68,-1,-1,-1,0
120000,2722740,84.8898,2.24968,6.37663,64,-1,-1,-1,0
120000,2723019,84.146,2.20549,6.29835,69,-1,-1,-1,0
120000,2723343,82.6323,2.20875,6.42466,68,-1,-1,-1,0
120000,2724738,83.0656,2.18149,6.31653,72,-1,-1,-1,0
120000,2725188,79.647,2.14563,6.47733,68,-1,-1,-1,0
120000,2725485,79.4668,2.13299,6.45597,96,-1,-1,-1,0
120000,2726205,81.8015,2.18638,6.42281,74,-1,-1,-1,0
120000,2726790,87.8008,2.35339,6.4453,63,-1,-1,-1,0
120000,2727069,84.316,2.2233,6.34307,68,-1,-1,-1,0
120000,2727915,80.3914,2.13718,6.39142,68,-1,-1,-1,0
120000,2727906,81.1324,2.1903,6.48684,73,-1,-1,-1,0
120000,2728626,81.0668,2.15365,6.38424,75,-1,-1,-1,0
120000,2729373,76.5894,2.03108,6.37814,66,-1,-1,-1,0
120000,2730039,80.1029,2.12405,6.37886,89,-1,-1,-1,0
120000,2730138,84.9448,2.28823,6.48442,78,-1,-1,-1,0
120000,2730813,78.8768,2.13149,6.50054,79,-1,-1,-1,0
120000,2731641,80.7362,2.14032,6.37846,67,-1,-1,-1,0
120000,2731911,79.2681,2.06482,6.26759,67,-1,-1,-1,0
120000,2732244,79.0393,2.04079,6.23585,73,-1,-1,-1,0
120000,2732433,81.23,2.14057,6.36157,77,-1,-1,-1,0
120000,2732640,81.5844,2.16798,6.41467,65,-1,-1,-1,0
120000,2733342,80.1499,2.09667,6.30895,91,-1,-1,-1,0
120000,2733549,79.4925,2.11152,6.41261,80,-1,-1,-1,0
120000,2734062,84.3098,2.22395,6.36798,72,-1,-1,-1,0
120000,2734836,80.7176,2.12591,6.3591,65,-1,-1,-1,0
120000,2735394,81.1323,2.15038,6.39769,69,-1,-1,-1,0
120000,2735637,82.7538,2.16904,6.33185,67,-1,-1,-1,0
120000,2735754,79.3792,2.10872,6.41609,62,-1,-1,-1,0
120000,2736078,81.7952,2.14891,6.35131,69,-1,-1,-1,0
120000,2736339,79.9048,2.12402,6.42671,66,-1,-1,-1,0
120000,2736663,81.2392,2.14204,6.37643,71,-1,-1,-1,0
120000,2736951,81.1926,2.12718,6.33083,82,-1,-1,-1,0
120000,2737536,82.9526,2.15752,6.29301,70,-1,-1,-1,0
120000,2737806,83.3093,2.18229,6.33691,75,-1,-1,-1,0
120000,2738463,90.4077,2.36995,6.34242,70,-1,-1,-1,0
120000,2566104,79.0021,2.22233,6.7148,71,-1,-1,-1,0
120000,2568237,76.9514,2.17896,6.76236,67,-1,-1,-1,0
120000,2579415,75.3141,2.10743,6.66186,66,-1,-1,-1,0
120000,2611725,74.8012,2.069,6.5108,69,-1,-1,-1,0
120000,2634261,84.0349,2.28919,6.37824,74,-1,-1,-1,0
120000,2642856,78.5316,2.20283,6.55612,70,-1,-1,-1,0
120000,2649912,78.2203,2.15593,6.42831,65,-1,-1,-1,0
120000,2660892,75.0597,2.05119,6.35718,71,-1,-1,-1,0
120000,2671251,78.499,2.11422,6.25534,69,-1,-1,-1,0
120000,2683014,75.3282,2.03979,6.2679,64,-1,-1,-1,0
120000,2689881,74.9867,2.0404,6.27998,63,-1,-1,-1,0
120000,2692356,77.2433,2.1208,6.33443,92,-1,-1,-1,0
120000,2694660,75.3859,2.08587,6.37974,62,-1,-1,-1,0
120000,2700492,79.885,2.16658,6.24281,68,-1,-1,-1,0
120000,2704479,75.8965,2.0674,6.25037,64,-1,-1,-1,0
120000,2707152,77.7218,2.0797,6.13203,75,-1,-1,-1,0
120000,2709852,76.258,2.031,6.10027,69,-1,-1,-1,0
120000,2715072,78.3484,2.10998,6.15878,73,-1,-1,-1,0
120000,2717835,84.2991,2.30685,6.27084,74,-1,-1,-1,0
120000,2719752,80.2646,2.15469,6.14568,71,-1,-1,-1,0
120000,2722407,81.9983,2.25707,6.29593,85,-1,-1,-1,0
120000,2725296,76.8512,2.07139,6.15941,63,-1,-1,-1,0
120000,2726952,80.0626,2.15761,6.15829,73,-1,-1,-1,0
120000,2728419,81.1519,2.15808,6.06016,75,-1,-1,-1,0
120000,2729454,83.6865,2.23276,6.07917,75,-1,-1,-1,0
120000,2730102,80.4534,2.17369,6.15743,72,-1,-1,-1,0
120000,2731254,80.5876,2.16498,6.13596,77,-1,-1,-1,0
120000,2731866,82.5382,2.20866,6.11148,68,-1,-1,-1,0
120000,2732631,82.636,2.17779,6.0201,90,-1,-1,-1,0
120000,2472666,73.4187,2.18804,6.00746,83,-1,-1,-1,0
120000,2479803,67.635,1.98147,5.89558,66,-1,-1,-1,0
