mesh_name,iteration,ordering_type,solver_type,G_N,G_NNZ,nd_levels,patch_type,patch_size,patch_time,factor/matrix NNZ ratio,prep_time,ordering_time,ordering_integration_time,analysis_time,factorization_time,solve_time,residual
Engel_C,2,PATCH_ORDERING,CUDSS,264483,1851477,11,,0,0,10.7685,0,0,0,0,20,9,3.5217e-05
Engel_C,3,PATCH_ORDERING,CUDSS,264483,1851477,11,,0,0,10.7685,0,0,0,0,20,9,2.63475e-05
Engel_C,4,PATCH_ORDERING,CUDSS,264483,1851477,11,,0,0,10.7685,0,0,0,0,20,9,2.17615e-05
Engel_C,5,PATCH_ORDERING,CUDSS,264483,1851477,11,,0,0,10.7685,0,0,0,0,20,9,1.91514e-05
Die_Lesende_C,0,PATCH_ORDERING,CUDSS,264532,1851712,11,rxmesh,512,16.8653,10.9729,2080,363,13,68,26,10,33.9878
Die_Lesende_C,1,PATCH_ORDERING,CUDSS,264532,1851712,11,,0,0,10.9729,0,0,0,0,20,9,6.94785e-05
Die_Lesende_C,2,PATCH_ORDERING,CUDSS,264532,1851712,11,,0,0,10.9729,0,0,0,0,20,9,4.72929e-05
Die_Lesende_C,3,PATCH_ORDERING,CUDSS,264532,1851712,11,,0,0,10.9729,0,0,0,0,21,9,4.16732e-05
Die_Lesende_C,4,PATCH_ORDERING,CUDSS,264532,1851712,11,,0,0,10.9729,0,0,0,0,20,9,3.84604e-05
Die_Lesende_C,5,PATCH_ORDERING,CUDSS,264532,1851712,11,,0,0,10.9729,0,0,0,0,21,9,3.60327e-05
Muellergruppe_C,0,PATCH_ORDERING,CUDSS,271249,1898887,11,rxmesh,512,18.5446,10.8675,2073,374,13,68,27,11,4.1291
Muellergruppe_C,1,PATCH_ORDERING,CUDSS,271249,1898887,11,,0,0,10.8675,0,0,0,0,19,9,3.76249e-05
Muellergruppe_C,2,PATCH_ORDERING,CUDSS,271249,1898887,11,,0,0,10.8675,0,0,0,0,19,9,2.18238e-05
Muellergruppe_C,3,PATCH_ORDERING,CUDSS,271249,1898887,11,,0,0,10.8675,0,0,0,0,19,9,1.70916e-05
Muellergruppe_C,4,PATCH_ORDERING,CUDSS,271249,1898887,11,,0,0,10.8675,0,0,0,0,19,9,1.47709e-05
Muellergruppe_C,5,PATCH_ORDERING,CUDSS,271249,1898887,11,,0,0,10.8675,0,0,0,0,19,9,1.33014e-05
AufspringendesPferd_C,0,PATCH_ORDERING,CUDSS,272922,1910478,11,rxmesh,512,15.9109,11.1214,2106,364,13,69,29,11,8.64943
AufspringendesPferd_C,1,PATCH_ORDERING,CUDSS,272922,1910478,11,,0,0,11.1214,0,0,0,0,24,9,4.08011e-05
AufspringendesPferd_C,2,PATCH_ORDERING,CUDSS,272922,1910478,11,,0,0,11.1214,0,0,0,0,23,9,2.61237e-05
AufspringendesPferd_C,3,PATCH_ORDERING,CUDSS,272922,1910478,11,,0,0,11.1214,0,0,0,0,9,10,0.00222496
AufspringendesPferd_C,4,PATCH_ORDERING,CUDSS,272922,1910478,11,,0,0,11.1214,0,0,0,0,5,9,0.00156462
AufspringendesPferd_C,5,PATCH_ORDERING,CUDSS,272922,1910478,11,,0,0,11.1214,0,0,0,0,5,9,0.00160933
Adolf_Schaerf_C,0,PATCH_ORDERING,CUDSS,280600,1964166,11,rxmesh,512,13.1226,10.9507,2182,372,13,70,29,11,1.16472
Adolf_Schaerf_C,1,PATCH_ORDERING,CUDSS,280600,1964166,11,,0,0,10.9507,0,0,0,0,21,9,2.97131e-05
Adolf_Schaerf_C,2,PATCH_ORDERING,CUDSS,280600,1964166,11,,0,0,10.9507,0,0,0,0,21,9,1.72675e-05
Adolf_Schaerf_C,3,PATCH_ORDERING,CUDSS,280600,1964166,11,,0,0,10.9507,0,0,0,0,21,9,1.42375e-05
Adolf_Schaerf_C,4,PATCH_ORDERING,CUDSS,280600,1964166,11,,0,0,10.9507,0,0,0,0,21,9,1.28213e-05
Adolf_Schaerf_C,5,PATCH_ORDERING,CUDSS,280600,1964166,11,,0,0,10.9507,0,0,0,0,21,9,1.19547e-05
Brigitta_C,0,PATCH_ORDERING,CUDSS,286418,2004914,11,rxmesh,512,11.6417,11.4699,2266,379,13,72,30,11,1.25074
Brigitta_C,1,PATCH_ORDERING,CUDSS,286418,2004914,11,,0,0,11.4699,0,0,0,0,25,10,2.65664e-05
Brigitta_C,2,PATCH_ORDERING,CUDSS,286418,2004914,11,,0,0,11.4699,0,0,0,0,24,10,1.14224e-05
Brigitta_C,3,PATCH_ORDERING,CUDSS,286418,2004914,11,,0,0,11.4699,0,0,0,0,24,10,9.02366e-06
Brigitta_C,4,PATCH_ORDERING,CUDSS,286418,2004914,11,,0,0,11.4699,0,0,0,0,25,10,8.20055e-06
Brigitta_C,5,PATCH_ORDERING,CUDSS,286418,2004914,11,,0,0,11.4699,0,0,0,0,25,10,7.84968e-06
Alexander_Olympias_CN,0,PATCH_ORDERING,CUDSS,292158,2045126,11,rxmesh,512,27.938,11.1002,2295,384,13,73,37,15,0.834393
Alexander_Olympias_CN,1,PATCH_ORDERING,CUDSS,292158,2045126,11,,0,0,11.1002,0,0,0,0,24,10,5.5968e-05
Alexander_Olympias_CN,2,PATCH_ORDERING,CUDSS,292158,2045126,11,,0,0,11.1002,0,0,0,0,24,10,2.62446e-05
Alexander_Olympias_CN,3,PATCH_ORDERING,CUDSS,292158,2045126,11,,0,0,11.1002,0,0,0,0,24,10,1.90328e-05
Alexander_Olympias_CN,4,PATCH_ORDERING,CUDSS,292158,2045126,11,,0,0,11.1002,0,0,0,0,24,10,1.58583e-05
Alexander_Olympias_CN,5,PATCH_ORDERING,CUDSS,292158,2045126,11,,0,0,11.1002,0,0,0,0,24,10,1.40244e-05
Apollon_Daphne_C,0,PATCH_ORDERING,CUDSS,294058,2058908,11,rxmesh,512,21.8285,10.5718,2314,389,15,71,29,12,-nan
Apollon_Daphne_C,1,PATCH_ORDERING,CUDSS,294058,2058908,11,,0,0,10.5718,0,0,0,0,6,11,-nan
Apollon_Daphne_C,2,PATCH_ORDERING,CUDSS,294058,2058908,11,,0,0,10.5718,0,0,0,0,6,11,-nan
Apollon_Daphne_C,3,PATCH_ORDERING,CUDSS,294058,2058908,11,,0,0,10.5718,0,0,0,0,6,11,-nan
Apollon_Daphne_C,4,PATCH_ORDERING,CUDSS,294058,2058908,11,,0,0,10.5718,0,0,0,0,6,11,-nan
Apollon_Daphne_C,5,PATCH_ORDERING,CUDSS,294058,2058908,11,,0,0,10.5718,0,0,0,0,6,11,-nan
Tennyson_Bust_Plaster,0,PATCH_ORDERING,CUDSS,294944,2064592,11,rxmesh,512,24.5503,10.2715,3113,417,14,70,27,11,0.151504
Tennyson_Bust_Plaster,1,PATCH_ORDERING,CUDSS,294944,2064592,11,,0,0,10.2715,0,0,0,0,21,10,8.32289e-05
Tennyson_Bust_Plaster,2,PATCH_ORDERING,CUDSS,294944,2064592,11,,0,0,10.2715,0,0,0,0,21,10,4.96071e-05
Tennyson_Bust_Plaster,3,PATCH_ORDERING,CUDSS,294944,2064592,11,,0,0,10.2715,0,0,0,0,21,10,3.76953e-05
Tennyson_Bust_Plaster,4,PATCH_ORDERING,CUDSS,294944,2064592,11,,0,0,10.2715,0,0,0,0,21,10,2.9718e-05
Tennyson_Bust_Plaster,5,PATCH_ORDERING,CUDSS,294944,2064592,11,,0,0,10.2715,0,0,0,0,21,10,2.44202e-05
Aloisus_C,0,PATCH_ORDERING,CUDSS,302919,2120469,11,rxmesh,512,23.4813,11.0676,2483,393,13,75,29,11,3.53792
Aloisus_C,1,PATCH_ORDERING,CUDSS,302919,2120469,11,,0,0,11.0676,0,0,0,0,23,10,5.87591e-05
Aloisus_C,2,PATCH_ORDERING,CUDSS,302919,2120469,11,,0,0,11.0676,0,0,0,0,23,10,2.05985e-05
Aloisus_C,3,PATCH_ORDERING,CUDSS,302919,2120469,11,,0,0,11.0676,0,0,0,0,23,10,1.42473e-05
Aloisus_C,4,PATCH_ORDERING,CUDSS,302919,2120469,11,,0,0,11.0676,0,0,0,0,23,10,1.19356e-05
Aloisus_C,5,PATCH_ORDERING,CUDSS,302919,2120469,11,,0,0,11.0676,0,0,0,0,23,10,1.09494e-05
Nursia_C,0,PATCH_ORDERING,CUDSS,302971,2120797,11,rxmesh,512,24.8451,11.1015,2490,393,13,75,30,11,1.6909
Nursia_C,1,PATCH_ORDERING,CUDSS,302971,2120797,11,,0,0,11.1015,0,0,0,0,24,10,5.04855e-05
Nursia_C,2,PATCH_ORDERING,CUDSS,302971,2120797,11,,0,0,11.1015,0,0,0,0,12,10,4.48997e+12
Nursia_C,3,PATCH_ORDERING,CUDSS,302971,2120797,11,,0,0,11.1015,0,0,0,0,7,12,3.37801e+11
Nursia_C,4,PATCH_ORDERING,CUDSS,302971,2120797,11,,0,0,11.1015,0,0,0,0,7,12,1.76158e+09
Nursia_C,5,PATCH_ORDERING,CUDSS,302971,2120797,11,,0,0,11.1015,0,0,0,0,7,12,4.95162e+09
Faun_C_1,0,PATCH_ORDERING,CUDSS,304509,2131611,11,rxmesh,512,18.0807,10.2468,2435,398,15,70,25,11,0.85872
Faun_C_1,1,PATCH_ORDERING,CUDSS,304509,2131611,11,,0,0,10.2468,0,0,0,0,20,10,4.76515e-05
Faun_C_1,2,PATCH_ORDERING,CUDSS,304509,2131611,11,,0,0,10.2468,0,0,0,0,20,10,3.90503e-05
Faun_C_1,3,PATCH_ORDERING,CUDSS,304509,2131611,11,,0,0,10.2468,0,0,0,0,19,10,3.07957e-05
Faun_C_1,4,PATCH_ORDERING,CUDSS,304509,2131611,11,,0,0,10.2468,0,0,0,0,20,10,2.61107e-05
Faun_C_1,5,PATCH_ORDERING,CUDSS,304509,2131611,11,,0,0,10.2468,0,0,0,0,20,10,2.56943e-05
Mach_C,0,PATCH_ORDERING,CUDSS,305241,2136675,11,rxmesh,512,15.9345,11.4089,2501,398,13,77,33,12,0.90055
Mach_C,1,PATCH_ORDERING,CUDSS,305241,2136675,11,,0,0,11.4089,0,0,0,0,26,10,2.20241e-05
Mach_C,2,PATCH_ORDERING,CUDSS,305241,2136675,11,,0,0,11.4089,0,0,0,0,26,10,1.46413e-05
Mach_C,3,PATCH_ORDERING,CUDSS,305241,2136675,11,,0,0,11.4089,0,0,0,0,26,10,1.29098e-05
Mach_C,4,PATCH_ORDERING,CUDSS,305241,2136675,11,,0,0,11.4089,0,0,0,0,26,10,1.20462e-05
Mach_C,5,PATCH_ORDERING,CUDSS,305241,2136675,11,,0,0,11.4089,0,0,0,0,26,10,1.1539e-05
Sphere8,0,PATCH_ORDERING,CUDSS,393218,2752514,11,rxmesh,512,13.2748,17.2054,2877,425,15,108,52,14,0.00926873
Sphere8,1,PATCH_ORDERING,CUDSS,393218,2752514,11,,0,0,17.2054,0,0,0,0,47,13,6.67811e-06
Sphere8,2,PATCH_ORDERING,CUDSS,393218,2752514,11,,0,0,17.2054,0,0,0,0,47,13,6.67811e-06
Sphere8,3,PATCH_ORDERING,CUDSS,393218,2752514,11,,0,0,17.2054,0,0,0,0,46,13,6.67811e-06
Sphere8,4,PATCH_ORDERING,CUDSS,393218,2752514,11,,0,0,17.2054,0,0,0,0,47,13,6.67812e-06
Sphere8,5,PATCH_ORDERING,CUDSS,393218,2752514,11,,0,0,17.2054,0,0,0,0,47,13,6.67812e-06
BrainMid,0,PATCH_ORDERING,CUDSS,396451,2775145,11,rxmesh,512,21.9935,15.2979,2985,443,16,104,62,15,0.0401258
BrainMid,1,PATCH_ORDERING,CUDSS,396451,2775145,11,,0,0,15.2979,0,0,0,0,45,13,1.12365e-05
BrainMid,2,PATCH_ORDERING,CUDSS,396451,2775145,11,,0,0,15.2979,0,0,0,0,44,13,7.42898e-06
BrainMid,3,PATCH_ORDERING,CUDSS,396451,2775145,11,,0,0,15.2979,0,0,0,0,44,13,6.96608e-06
BrainMid,4,PATCH_ORDERING,CUDSS,396451,2775145,11,,0,0,15.2979,0,0,0,0,44,13,6.8184e-06
BrainMid,5,PATCH_ORDERING,CUDSS,396451,2775145,11,,0,0,15.2979,0,0,0,0,45,13,6.74736e-06
Fiddler_Crab_manifold,0,PATCH_ORDERING,CUDSS,455246,3186664,11,rxmesh,512,34.09,9.55677,4967,674,18,78,27,14,269.262
Fiddler_Crab_manifold,1,PATCH_ORDERING,CUDSS,455246,3186664,11,,0,0,9.55677,0,0,0,0,21,13,0.000175941
Fiddler_Crab_manifold,2,PATCH_ORDERING,CUDSS,455246,3186664,11,,0,0,9.55677,0,0,0,0,22,13,0.000102545
Fiddler_Crab_manifold,3,PATCH_ORDERING,CUDSS,455246,3186664,11,,0,0,9.55677,0,0,0,0,22,13,6.27435e-05
Fiddler_Crab_manifold,4,PATCH_ORDERING,CUDSS,455246,3186664,11,,0,0,9.55677,0,0,0,0,21,13,5.71331e-05
Fiddler_Crab_manifold,5,PATCH_ORDERING,CUDSS,455246,3186664,11,,0,0,9.55677,0,0,0,0,22,13,5.80999e-05
Fiddler_Crab,0,PATCH_ORDERING,CUDSS,455246,3186668,11,rxmesh,512,28.3628,9.3784,4995,625,19,77,25,14,269.262
Fiddler_Crab,1,PATCH_ORDERING,CUDSS,455246,3186668,11,,0,0,9.3784,0,0,0,0,20,13,0.000175941
Fiddler_Crab,2,PATCH_ORDERING,CUDSS,455246,3186668,11,,0,0,9.3784,0,0,0,0,20,13,0.000102545
Fiddler_Crab,3,PATCH_ORDERING,CUDSS,455246,3186668,11,,0,0,9.3784,0,0,0,0,20,13,6.27435e-05
Fiddler_Crab,4,PATCH_ORDERING,CUDSS,455246,3186668,11,,0,0,9.3784,0,0,0,0,20,13,5.71331e-05
Fiddler_Crab,5,PATCH_ORDERING,CUDSS,455246,3186668,11,,0,0,9.3784,0,0,0,0,20,14,5.80999e-05
Le_Transi_De_Rene_De_Chalon,0,PATCH_ORDERING,CUDSS,494980,3465540,11,rxmesh,512,47.3587,11.5621,5919,688,19,109,45,17,3.31024e+06
Le_Transi_De_Rene_De_Chalon,1,PATCH_ORDERING,CUDSS,494980,3465540,11,,0,0,11.5621,0,0,0,0,38,15,0.000164032
Le_Transi_De_Rene_De_Chalon,2,PATCH_ORDERING,CUDSS,494980,3465540,11,,0,0,11.5621,0,0,0,0,39,15,0.000169156
Le_Transi_De_Rene_De_Chalon,3,PATCH_ORDERING,CUDSS,494980,3465540,11,,0,0,11.5621,0,0,0,0,39,15,0.000139019
Le_Transi_De_Rene_De_Chalon,4,PATCH_ORDERING,CUDSS,494980,3465540,11,,0,0,11.5621,0,0,0,0,39,15,0.000104905
Le_Transi_De_Rene_De_Chalon,5,PATCH_ORDERING,CUDSS,494980,3465540,11,,0,0,11.5621,0,0,0,0,43,16,8.50514e-05
elephant_zun-36_6_a_b-joined,0,PATCH_ORDERING,CUDSS,516176,3605590,11,rxmesh,512,44.9953,10.5713,4317,535,18,103,38,17,1.80882e-05
elephant_zun-36_6_a_b-joined,1,PATCH_ORDERING,CUDSS,516176,3605590,11,,0,0,10.5713,0,0,0,0,32,15,1.57585e-05
elephant_zun-36_6_a_b-joined,2,PATCH_ORDERING,CUDSS,516176,3605590,11,,0,0,10.5713,0,0,0,0,32,15,1.22917e-05
elephant_zun-36_6_a_b-joined,3,PATCH_ORDERING,CUDSS,516176,3605590,11,,0,0,10.5713,0,0,0,0,32,15,1.12645e-05
elephant_zun-36_6_a_b-joined,4,PATCH_ORDERING,CUDSS,516176,3605590,11,,0,0,10.5713,0,0,0,0,32,15,1.04893e-05
elephant_zun-36_6_a_b-joined,5,PATCH_ORDERING,CUDSS,516176,3605590,11,,0,0,10.5713,0,0,0,0,8,15,0.0096761
swirling_base,0,PATCH_ORDERING,CUDSS,519010,3633058,11,rxmesh,512,35.5144,11.471,4019,502,23,108,48,17,5019.06
swirling_base,1,PATCH_ORDERING,CUDSS,519010,3633058,11,,0,0,11.471,0,0,0,0,42,16,4.74772e-05
swirling_base,2,PATCH_ORDERING,CUDSS,519010,3633058,11,,0,0,11.471,0,0,0,0,42,16,1.71485e-05
swirling_base,3,PATCH_ORDERING,CUDSS,519010,3633058,11,,0,0,11.471,0,0,0,0,42,16,1.13591e-05
swirling_base,4,PATCH_ORDERING,CUDSS,519010,3633058,11,,0,0,11.471,0,0,0,0,42,16,9.45978e-06
swirling_base,5,PATCH_ORDERING,CUDSS,519010,3633058,11,,0,0,11.471,0,0,0,0,42,16,8.53293e-06
week01,0,PATCH_ORDERING,CUDSS,540639,3784601,11,rxmesh,512,47.9464,15.1869,4027,509,19,121,57,17,866.413
week01,1,PATCH_ORDERING,CUDSS,540639,3784601,11,,0,0,15.1869,0,0,0,0,50,16,3.12011e-05
week01,2,PATCH_ORDERING,CUDSS,540639,3784601,11,,0,0,15.1869,0,0,0,0,50,16,1.2661e-05
week01,3,PATCH_ORDERING,CUDSS,540639,3784601,11,,0,0,15.1869,0,0,0,0,51,16,1.08305e-05
week01,4,PATCH_ORDERING,CUDSS,540639,3784601,11,,0,0,15.1869,0,0,0,0,50,16,9.83345e-06
week01,5,PATCH_ORDERING,CUDSS,540639,3784601,11,,0,0,15.1869,0,0,0,0,51,16,9.16396e-06
root_planter_box_v4_solid_high-definition,0,PATCH_ORDERING,CUDSS,559855,3919015,11,rxmesh,512,23.2141,14.7786,4173,526,25,116,39,17,1619.9
root_planter_box_v4_solid_high-definition,1,PATCH_ORDERING,CUDSS,559855,3919015,11,,0,0,14.7786,0,0,0,0,35,16,0.000147725
root_planter_box_v4_solid_high-definition,2,PATCH_ORDERING,CUDSS,559855,3919015,11,,0,0,14.7786,0,0,0,0,34,16,0.00014021
root_planter_box_v4_solid_high-definition,3,PATCH_ORDERING,CUDSS,559855,3919015,11,,0,0,14.7786,0,0,0,0,34,16,0.000114434
root_planter_box_v4_solid_high-definition,4,PATCH_ORDERING,CUDSS,559855,3919015,11,,0,0,14.7786,0,0,0,0,34,15,7.10157e-05
root_planter_box_v4_solid_high-definition,5,PATCH_ORDERING,CUDSS,559855,3919015,11,,0,0,14.7786,0,0,0,0,34,16,5.24634e-05
20131013_Venus2,0,PATCH_ORDERING,CUDSS,587827,4114761,11,rxmesh,512,52.958,11.149,6142,613,19,118,49,19,79933.2
20131013_Venus2,1,PATCH_ORDERING,CUDSS,587827,4114761,11,,0,0,11.149,0,0,0,0,43,17,0.000508856
20131013_Venus2,2,PATCH_ORDERING,CUDSS,587827,4114761,11,,0,0,11.149,0,0,0,0,43,17,0.000198394
20131013_Venus2,3,PATCH_ORDERING,CUDSS,587827,4114761,11,,0,0,11.149,0,0,0,0,43,17,0.000167202
20131013_Venus2,4,PATCH_ORDERING,CUDSS,587827,4114761,11,,0,0,11.149,0,0,0,0,43,17,0.000154824
20131013_Venus2,5,PATCH_ORDERING,CUDSS,587827,4114761,11,,0,0,11.149,0,0,0,0,43,17,0.000146174
vlamp,0,PATCH_ORDERING,CUDSS,597380,4182236,11,rxmesh,512,121.285,6.87189,7012,709,21,94,32,18,1.27222e+06
vlamp,1,PATCH_ORDERING,CUDSS,597380,4182236,11,,0,0,6.87189,0,0,0,0,27,16,0.000652026
vlamp,2,PATCH_ORDERING,CUDSS,597380,4182236,11,,0,0,6.87189,0,0,0,0,27,16,0.000321795
vlamp,3,PATCH_ORDERING,CUDSS,597380,4182236,11,,0,0,6.87189,0,0,0,0,26,16,0.000170244
vlamp,4,PATCH_ORDERING,CUDSS,597380,4182236,11,,0,0,6.87189,0,0,0,0,26,16,0.000125232
vlamp,5,PATCH_ORDERING,CUDSS,597380,4182236,11,,0,0,6.87189,0,0,0,0,29,17,0.000102092
romanesco,0,PATCH_ORDERING,CUDSS,637284,4449010,11,rxmesh,512,47.5904,12.7594,4725,597,20,127,54,21,9563.47
romanesco,1,PATCH_ORDERING,CUDSS,637284,4449010,11,,0,0,12.7594,0,0,0,0,49,19,0.000274668
romanesco,2,PATCH_ORDERING,CUDSS,637284,4449010,11,,0,0,12.7594,0,0,0,0,49,19,8.32948e-05
romanesco,3,PATCH_ORDERING,CUDSS,637284,4449010,11,,0,0,12.7594,0,0,0,0,49,19,6.55963e-05
romanesco,4,PATCH_ORDERING,CUDSS,637284,4449010,11,,0,0,12.7594,0,0,0,0,49,19,5.71041e-05
romanesco,5,PATCH_ORDERING,CUDSS,637284,4449010,11,,0,0,12.7594,0,0,0,0,49,19,5.03679e-05
1005586,0,PATCH_ORDERING,CUDSS,906907,6396945,11,rxmesh,512,197.652,13.6969,8727,991,29,173,98,34,38733.9
1005586,1,PATCH_ORDERING,CUDSS,906907,6396945,11,,0,0,13.6969,0,0,0,0,80,25,0.000133056
1005586,2,PATCH_ORDERING,CUDSS,906907,6396945,11,,0,0,13.6969,0,0,0,0,79,32,5.19338e-05
1005586,3,PATCH_ORDERING,CUDSS,906907,6396945,11,,0,0,13.6969,0,0,0,0,80,26,3.7777e-05
1005586,4,PATCH_ORDERING,CUDSS,906907,6396945,11,,0,0,13.6969,0,0,0,0,80,26,3.13986e-05
1005586,5,PATCH_ORDERING,CUDSS,906907,6396945,11,,0,0,13.6969,0,0,0,0,81,26,2.83498e-05
Nefertiti_open,0,PATCH_ORDERING,CUDSS,948264,6635264,11,rxmesh,512,77.0242,11.5713,9036,860,27,175,94,28,26948.9
Nefertiti_open,1,PATCH_ORDERING,CUDSS,948264,6635264,11,,0,0,11.5713,0,0,0,0,75,27,1.2906e-05
Nefertiti_open,2,PATCH_ORDERING,CUDSS,948264,6635264,11,,0,0,11.5713,0,0,0,0,76,27,8.83158e-06
Nefertiti_open,3,PATCH_ORDERING,CUDSS,948264,6635264,11,,0,0,11.5713,0,0,0,0,75,27,7.91764e-06
Nefertiti_open,4,PATCH_ORDERING,CUDSS,948264,6635264,11,,0,0,11.5713,0,0,0,0,76,27,7.38825e-06
Nefertiti_open,5,PATCH_ORDERING,CUDSS,948264,6635264,11,,0,0,11.5713,0,0,0,0,76,27,7.04176e-06
cloth10x10,0,PATCH_ORDERING,CUDSS,952741,6661303,11,rxmesh,512,71.807,10.7977,8457,884,27,169,71,32,-nan
cloth10x10,1,PATCH_ORDERING,CUDSS,952741,6661303,11,,0,0,10.7977,0,0,0,0,14,32,-nan
cloth10x10,2,PATCH_ORDERING,CUDSS,952741,6661303,11,,0,0,10.7977,0,0,0,0,14,32,-nan
cloth10x10,3,PATCH_ORDERING,CUDSS,952741,6661303,11,,0,0,10.7977,0,0,0,0,14,32,-nan
cloth10x10,4,PATCH_ORDERING,CUDSS,952741,6661303,11,,0,0,10.7977,0,0,0,0,14,31,-nan
cloth10x10,5,PATCH_ORDERING,CUDSS,952741,6661303,11,,0,0,10.7977,0,0,0,0,15,34,-nan
372112,0,PATCH_ORDERING,CUDSS,979353,6855459,11,rxmesh,512,155.838,11.2456,10564,1060,31,178,67,29,405.054
372112,1,PATCH_ORDERING,CUDSS,979353,6855459,11,,0,0,11.2456,0,0,0,0,62,28,3.28565e-05
372112,2,PATCH_ORDERING,CUDSS,979353,6855459,11,,0,0,11.2456,0,0,0,0,62,27,1.58707e-05
372112,3,PATCH_ORDERING,CUDSS,979353,6855459,11,,0,0,11.2456,0,0,0,0,62,27,1.33271e-05
372112,4,PATCH_ORDERING,CUDSS,979353,6855459,11,,0,0,11.2456,0,0,0,0,62,28,1.18267e-05
372112,5,PATCH_ORDERING,CUDSS,979353,6855459,11,,0,0,11.2456,0,0,0,0,62,27,1.09261e-05
376252,0,PATCH_ORDERING,CUDSS,980051,6860357,11,rxmesh,512,111.784,12.5443,11138,1072,33,193,100,37,1.67786e+07
376252,1,PATCH_ORDERING,CUDSS,980051,6860357,11,,0,0,12.5443,0,0,0,0,81,29,0.000106269
376252,2,PATCH_ORDERING,CUDSS,980051,6860357,11,,0,0,12.5443,0,0,0,0,82,29,8.28207e-05
376252,3,PATCH_ORDERING,CUDSS,980051,6860357,11,,0,0,12.5443,0,0,0,0,82,29,7.49383e-05
376252,4,PATCH_ORDERING,CUDSS,980051,6860357,11,,0,0,12.5443,0,0,0,0,82,29,5.85468e-05
376252,5,PATCH_ORDERING,CUDSS,980051,6860357,11,,0,0,12.5443,0,0,0,0,83,29,3.89395e-05
Nefertiti,0,PATCH_ORDERING,CUDSS,1009118,7063814,11,rxmesh,512,75.8866,11.8251,10050,917,30,185,109,38,29202
Nefertiti,1,PATCH_ORDERING,CUDSS,1009118,7063814,11,,0,0,11.8251,0,0,0,0,90,29,1.18922e-05
Nefertiti,2,PATCH_ORDERING,CUDSS,1009118,7063814,11,,0,0,11.8251,0,0,0,0,91,29,7.97656e-06
Nefertiti,3,PATCH_ORDERING,CUDSS,1009118,7063814,11,,0,0,11.8251,0,0,0,0,90,29,7.13724e-06
Nefertiti,4,PATCH_ORDERING,CUDSS,1009118,7063814,11,,0,0,11.8251,0,0,0,0,91,29,6.74668e-06
Nefertiti,5,PATCH_ORDERING,CUDSS,1009118,7063814,11,,0,0,11.8251,0,0,0,0,90,29,6.54096e-06
Blue_Sea_Star,0,PATCH_ORDERING,CUDSS,1120415,7842773,11,rxmesh,512,98.603,10.487,11794,1316,46,185,70,32,8497.85
Blue_Sea_Star,1,PATCH_ORDERING,CUDSS,1120415,7842773,11,,0,0,10.487,0,0,0,0,65,31,0.000120422
Blue_Sea_Star,2,PATCH_ORDERING,CUDSS,1120415,7842773,11,,0,0,10.487,0,0,0,0,65,31,0.000109911
Blue_Sea_Star,3,PATCH_ORDERING,CUDSS,1120415,7842773,11,,0,0,10.487,0,0,0,0,70,32,0.000109087
Blue_Sea_Star,4,PATCH_ORDERING,CUDSS,1120415,7842773,11,,0,0,10.487,0,0,0,0,65,31,0.000103135
Blue_Sea_Star,5,PATCH_ORDERING,CUDSS,1120415,7842773,11,,0,0,10.487,0,0,0,0,65,31,9.0923e-05
488FancyRoller,0,PATCH_ORDERING,CUDSS,1138346,7963504,11,rxmesh,512,249.783,12.7514,13248,995,34,206,91,33,1119.67
488FancyRoller,1,PATCH_ORDERING,CUDSS,1138346,7963504,11,,0,0,12.7514,0,0,0,0,85,32,3.15864e-05
488FancyRoller,2,PATCH_ORDERING,CUDSS,1138346,7963504,11,,0,0,12.7514,0,0,0,0,85,32,1.53471e-05
488FancyRoller,3,PATCH_ORDERING,CUDSS,1138346,7963504,11,,0,0,12.7514,0,0,0,0,85,32,1.48845e-05
488FancyRoller,4,PATCH_ORDERING,CUDSS,1138346,7963504,11,,0,0,12.7514,0,0,0,0,86,32,1.44687e-05
488FancyRoller,5,PATCH_ORDERING,CUDSS,1138346,7963504,11,,0,0,12.7514,0,0,0,0,85,32,1.41269e-05
sphere5_1M,0,PATCH_ORDERING,CUDSS,1171598,8201174,11,rxmesh,512,75.2087,15.5529,13159,1001,35,239,172,47,0.00552696
sphere5_1M,1,PATCH_ORDERING,CUDSS,1171598,8201174,11,,0,0,15.5529,0,0,0,0,154,35,3.98914e-06
sphere5_1M,2,PATCH_ORDERING,CUDSS,1171598,8201174,11,,0,0,15.5529,0,0,0,0,155,38,3.9891e-06
sphere5_1M,3,PATCH_ORDERING,CUDSS,1171598,8201174,11,,0,0,15.5529,0,0,0,0,155,35,3.98909e-06
sphere5_1M,4,PATCH_ORDERING,CUDSS,1171598,8201174,11,,0,0,15.5529,0,0,0,0,154,35,3.98908e-06
sphere5_1M,5,PATCH_ORDERING,CUDSS,1171598,8201174,11,,0,0,15.5529,0,0,0,0,155,43,3.98908e-06
Goethe_Lifemask,0,PATCH_ORDERING,CUDSS,1173249,8208477,11,rxmesh,512,136.082,11.9555,12447,1321,38,210,114,35,4183.41
Goethe_Lifemask,1,PATCH_ORDERING,CUDSS,1173249,8208477,11,,0,0,11.9555,0,0,0,0,97,33,2.21909e-05
Goethe_Lifemask,2,PATCH_ORDERING,CUDSS,1173249,8208477,11,,0,0,11.9555,0,0,0,0,96,33,1.60971e-05
